mobile_speed,desktop_speed,h1_score,h2_score,h3_score,h4_score,h5_score,h6_score,text_score,title_score,desc_score,domain_score,path_score,alt_img_score,label
0.43,0.71,0.5928450540085064,0.0,0.0,0.0,0.0,0.0,0.600208761152795,0.9541953766473654,0.9453964440782372,0.0,0.9464567487730948,0.9041958355591954, --
0.51,0.92,0.9389785257288068,0.8682811243079226,0.8842458186419238,0.0,0.0,0.0,0.7929372432409909,0.6730191517179039,0.6994614926785079,0.0,0.9146978124964058,0.6830351444614211,Below average
0.51,0.92,0.9389785257288068,0.8682811243079226,0.8842458186419238,0.0,0.0,0.0,0.7929372432409909,0.6730191517179039,0.6994614926785079,0.0,0.9146978124964058,0.6830351444614211,Below average
0.51,0.92,0.9389785257288068,0.8682811243079226,0.8842458186419238,0.0,0.0,0.0,0.7929372432409909,0.6730191517179039,0.6994614926785079,0.0,0.9146978124964058,0.6830351444614211,Below average
0.5,0.93,0.9580758205675228,0.0,0.0,0.0,0.0,0.0,0.7635409594896472,0.5373776330033084,0.9167642847779398,0.0,0.9575985178984776,0.0538824382023144,Above average
0.77,0.98,0.2938953802493018,0.0,0.2331803617007784,0.0,0.0,0.0,0.8127380586841982,0.9581368616818372,0.9285506916927412,0.0,0.44796969222926897,0.4699288729983077,Above average
0.47,0.71,0.9578271794818528,0.670627861674527,0.8011968224704469,0.0,0.0,0.0,0.7059792931731981,0.9580305955648678,0.3974305313451078,0.4834535505605138,0.9577515708427246,0.32874081357448026,Above average
0.47,0.71,0.9578271794818528,0.670627861674527,0.8011968224704469,0.0,0.0,0.0,0.7059792931731981,0.9580305955648678,0.3974305313451078,0.4834535505605138,0.9577515708427246,0.32874081357448026,Above average
0.25,0.88,0.959377946313814,0.2309694618439456,0.7501432169402344,0.3663279305936157,0.0,0.0,0.7533028894586217,0.9579341633302346,0.38422102185332585,0.3533708260807047,0.9526393580961896,0.5169500833897991,Above average
0.25,0.88,0.959377946313814,0.2309694618439456,0.7501432169402344,0.3663279305936157,0.0,0.0,0.7533028894586217,0.9579341633302346,0.38422102185332585,0.3533708260807047,0.9526393580961896,0.5169500833897991,Above average
0.46,0.85,0.9619285711195104,0.7470549987965542,0.0,0.0,0.0,0.0,0.21791116205763075,0.9605443375201106,0.944314266053191,0.0,0.5264197099500135,0.07671210588877203,Average
0.43,0.92,0.6499523068799229,0.0,0.7036487682189558,0.32523190526530704,0.0,0.0,0.8544920151787365,0.6067382564681731,0.4865357621128825,0.0,0.566677047208335,0.8295124806906826,Above average
0.42,0.74,0.7249118695119876,0.5162469437633211,0.0,0.0,0.0,0.0,0.38900230913230943,0.2517916243409577,0.7926926146705919,0.0,0.7249118695119876,0.0,Above average
0.42,0.74,0.7249118695119876,0.5162469437633211,0.0,0.0,0.0,0.0,0.38900230913230943,0.2517916243409577,0.7926926146705919,0.0,0.7249118695119876,0.0,Above average
0.8,0.99,0.3596233150979705,0.0,0.4235247931087658,0.0,0.0,0.0,0.8465030880859928,0.9591303816458816,0.9512650985300656,0.0,0.7119016228195058,0.5138180619508169,Above average
0.42,0.74,0.7853569944972575,0.5168472289526167,0.0,0.0,0.0,0.0,0.4642540479465022,0.2297572910766368,0.8425108551247078,0.0,0.7853569944972575,0.0,Above average
0.77,0.98,0.3637932270738585,0.0,0.4232836360025925,0.0,0.0,0.0,0.8456118052309731,0.9587627200706212,0.9512128120593548,0.0,0.8091472445238377,0.5084728243347505,Average
0.49,0.87,0.9540534232661244,0.1051923722363433,0.28147304120311795,0.0,0.0,0.0,0.5944623740093785,0.9515212325584038,0.21750177508002805,0.5456611142830391,0.9423228349118088,0.3152656860207171,Above average
0.39,0.79,0.9421415252995136,0.9385769984488452,0.3477790290909304,0.0,0.0,0.0,0.2013258414153493,0.95269952527048,0.8668400828677709,0.0,0.9382745798567612,0.4705021411096278,Above average
0.39,0.79,0.9421415252995136,0.9385769984488452,0.3477790290909304,0.0,0.0,0.0,0.2013258492953415,0.95269952527048,0.8668400828677709,0.0,0.9382745823516708,0.4705021411096278,Average
0.6,0.92,0.7723754670157759,0.9403693892246576,0.0,0.0,0.0,0.0,0.8767234066731088,0.4945093028501291,0.3954266750387225,0.0,0.727719395291689,0.9349389089152094, --
0.6,0.92,0.7723754670157759,0.9403693892246576,0.0,0.0,0.0,0.0,0.8767234066731088,0.4945093028501291,0.3954266750387225,0.0,0.727719395291689,0.9349389089152094, --
0.6,0.92,0.7723754670157759,0.9403693892246576,0.0,0.0,0.0,0.0,0.8767234066731088,0.4945093028501291,0.3954266750387225,0.0,0.727719395291689,0.9349389089152094, --
0.33,0.79,0.7711102070915343,0.5489117786013963,0.7990559155704915,0.0,0.0,0.0,0.8417369528492334,0.5966074670815842,0.2925945736013764,0.0,0.7698249858605033,0.03697458882668441,Average
0.8,0.99,0.3637932270738585,0.0,0.4232835901758009,0.0,0.0,0.0,0.8456118236520336,0.9587627202885096,0.9512128123633709,0.0,0.7077015494013241,0.5084728022532773,Above average
0.47,0.71,0.9584046836836988,0.5111233684855923,0.7299833206074255,0.0,0.0,0.0,0.7024406194646298,0.9579954401666132,0.3704106372061086,0.5684950623683994,0.9546718963953266,0.27196376087909296,Above average
0.14,0.86,0.8148233091349615,0.1965194131620037,0.0,0.0,0.0,0.0,0.8400714323428184,0.6908287660940842,0.9519714336269104,0.0,0.0,0.2511274421213976,Above average
0.43,0.71,0.6149653480030343,0.0,0.0,0.0,0.0,0.0,0.8481570173325649,0.958231897608112,0.9537821394927192,0.0,0.94821744529681,0.9088946078093336, --
0.43,0.71,0.6149653480030343,0.0,0.0,0.0,0.0,0.0,0.8481570173325649,0.958231897608112,0.9537821394927192,0.0,0.94821744529681,0.9088946078093336, --
0.43,0.71,0.6149653480030343,0.0,0.0,0.0,0.0,0.0,0.8481570173325649,0.958231897608112,0.9537821394927192,0.0,0.94821744529681,0.9088946078093336, --
0.6,0.92,0.7372025086617059,0.9617207937010864,0.0,0.0,0.0,0.0,0.917830098142159,0.9535578817008544,0.9418751299617464,0.0,0.7082843145143116,0.9715347661154128,Below average
0.6,0.92,0.7372025086617059,0.9617207937010864,0.0,0.0,0.0,0.0,0.917830098142159,0.9535578817008544,0.9418751299617464,0.0,0.7082843145143116,0.9715347661154128,Below average
0.6,0.92,0.7372025086617059,0.9617207937010864,0.0,0.0,0.0,0.0,0.917830098142159,0.9535578817008544,0.9418751299617464,0.0,0.7082843145143116,0.9715347661154128,Below average
0.61,0.86,0.9580207801511941,0.6076899290568196,0.6138715435758276,0.0,0.0,0.0,0.8039347260177804,0.9571753275851462,0.8052260475751085,0.7103147654266889,0.9452306668429772,0.6943035008973433,Above average
0.61,0.86,0.9580207801511941,0.6076899290568196,0.6138715435758276,0.0,0.0,0.0,0.8039347260177804,0.9571753275851462,0.8052260475751085,0.7103147654266889,0.9452306668429772,0.6943035008973433,Above average
0.51,0.91,0.9472103255380092,0.33417896630195826,0.8295168458177419,0.0,0.0,0.0,0.7610293622127762,0.958344383020416,0.9106694729652404,0.5305720992764222,0.286738431235502,0.5679316081561899,Above average
0.46,0.91,0.956830963007784,0.0,0.0,0.0,0.0,0.0,0.8720949868345708,0.9568066536167308,0.9600335517338804,0.0,0.9579877735468626,0.8685890643618559,Above average
0.8,0.99,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473398584576,0.9575962336471874,0.9255347307888973,0.0,0.7078271520064986,0.44865956694524856,Average
0.8,0.99,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473398584576,0.9575962336471874,0.9255347307888973,0.0,0.7078271520064986,0.44865956694524856,Average
0.8,0.99,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473398584576,0.9575962336471874,0.9255347307888973,0.0,0.7078271520064986,0.44865956694524856,Average
0.49,0.79,0.7878272384857528,0.0,0.0,0.0,0.0,0.0,0.8320425339528951,0.9601757128293562,0.3161923204133095,0.4674287001064861,0.7762522927983874,0.12221577377317215,Above average
0.39,0.48,0.6099164151947752,0.3730948109633248,0.8094093358264789,0.0,0.0,0.0,0.7145150421311615,0.5736196798080854,0.9301008677854856,0.451607958626103,0.4892526142117079,0.20890823035764366,Above average
0.22,0.55,0.7077889557275592,0.32376207005886937,0.4619725836964904,0.3993967968383612,0.0,0.0,0.7201959973436505,0.6708633649620871,0.1411493491516339,0.3832935724193331,0.5349802696041732,0.24718032999883546,Above average
0.77,0.98,0.3589533481666429,0.0,0.1793595617570655,0.0,0.0,0.0,0.8067848225756323,0.9567230794239432,0.9423801080471064,0.0,0.8272651483753445,0.4662663384345832,Average
0.46,0.91,0.956712023593874,0.0,0.0,0.0,0.0,0.0,0.8718512274337316,0.9552393314533956,0.9599044040996328,0.0,0.9579300180311684,0.8656615118882263,Above average
0.47,0.71,0.958690337394284,0.21708844563597754,0.6835183413884148,0.0,0.0,0.0,0.5333212980171093,0.6585439636566832,0.2345458094932205,0.2610883086231852,0.5881565448239177,0.08653112066384533,Above average
0.8,0.99,0.35262894450150145,0.0,0.17096363518630595,0.0,0.0,0.0,0.803189101414249,0.9553458922930168,0.9423836012958756,0.0,0.7205795910571671,0.4597336179405963,Average
0.56,0.9,0.7552090353310371,0.10395621852075893,0.7549655377788996,0.0,0.0,0.0,0.5168085582852596,0.959737627463305,0.9550022864174345,0.3842265472126588,0.3144449397108139,0.4139863226407436,Above average
0.56,0.93,0.9511215645691604,0.1268291182853052,0.1160702984062791,0.3899188574648262,0.0,0.0,0.5837081787383561,0.9428454842365104,0.8946230000927483,0.6027681299709816,0.3385717030588856,0.6269499165177854,Above average
0.8,0.99,0.3373545881496341,0.0,0.25018151788900905,0.0,0.0,0.0,0.8106222942231277,0.9575842334590124,0.9262652263139782,0.0,0.7055316084747865,0.4759426025265355,Average
0.38,0.91,0.9607277276240443,0.0,0.0,0.0,0.0,0.0,0.9448322469899404,0.9604096689650404,0.9519999625195128,0.0,0.7156220475034781,0.9615125082757612,Above average
0.38,0.91,0.9607277276240443,0.0,0.0,0.0,0.0,0.0,0.9448322469899404,0.9604096689650404,0.9519999625195128,0.0,0.7156220475034781,0.9615125082757612,Above average
0.47,0.71,0.9594992711887759,0.2225437898735473,0.6911299727673246,0.0,0.0,0.0,0.529572476127532,0.6615742668108809,0.2480574871071623,0.2809517074763311,0.5974909956860226,0.08855821661238736,Average
0.47,0.71,0.9594992711887759,0.2225437898735473,0.6911299727673246,0.0,0.0,0.0,0.529572476127532,0.6615742668108809,0.2480574871071623,0.2809517074763311,0.5974909956860226,0.08855821661238736,Average
0.34,0.69,0.9619494195525478,0.0,0.0,0.0,0.0,0.0,0.8709844819163456,0.9407304510909208,0.9478847345811284,0.0,0.9619494195525478,0.8627059497379423,Above average
0.34,0.69,0.9619494195525478,0.0,0.0,0.0,0.0,0.0,0.8709844819163456,0.9407304510909208,0.9478847345811284,0.0,0.9619494195525478,0.8627059497379423,Above average
0.34,0.69,0.9619494195525478,0.0,0.0,0.0,0.0,0.0,0.8709844819163456,0.9407304510909208,0.9478847345811284,0.0,0.9619494195525478,0.8627059497379423,Above average
0.34,0.69,0.9619494195525478,0.0,0.0,0.0,0.0,0.0,0.8709844819163456,0.9407304510909208,0.9478847345811284,0.0,0.9619494195525478,0.8627059497379423,Above average
0.47,0.82,0.3951574902802129,0.6012027392204913,0.0,0.0,0.0,0.0,0.7978386804696429,0.9515153385221952,0.154521473920938,0.5408593495011161,0.6012027392204913,0.5295791240201927,Above average
0.47,0.82,0.3951574902802129,0.6012027392204913,0.0,0.0,0.0,0.0,0.7978386804696429,0.9515153385221952,0.154521473920938,0.5408593495011161,0.6012027392204913,0.5295791240201927,Above average
0.8,0.99,0.3589533481666429,0.0,0.17935955613418647,0.0,0.0,0.0,0.8067848256265269,0.9567230794677616,0.9423801053193368,0.0,0.7264222353873863,0.4662663314622256,Average
0.6,0.92,0.5814263387502604,0.9298862968409788,0.0,0.0,0.0,0.0,0.9246613955336715,0.9551914809808012,0.9453178856422118,0.0,0.5628688374905947,0.9378527877777332,Below average
0.6,0.92,0.5814263387502604,0.9298862968409788,0.0,0.0,0.0,0.0,0.9246613955336715,0.9551914809808012,0.9453178856422118,0.0,0.5628688374905947,0.9378527877777332,Below average
0.6,0.92,0.5814263387502604,0.9298862968409788,0.0,0.0,0.0,0.0,0.9246613955336715,0.9551914809808012,0.9453178856422118,0.0,0.5628688374905947,0.9378527877777332,Below average
0.07,0.83,0.9619494195525478,0.793401077561745,0.0,0.0,0.0,0.0,0.6364392947107013,0.9520285128680928,0.9535904347886206,0.0,0.9508413014528638,0.8698389949174814,Above average
0.56,0.9,0.7573663366765169,0.10920669454658764,0.7588897958267172,0.0,0.0,0.0,0.5227517566431658,0.9598628594124128,0.955474748210164,0.3875485422051646,0.32252165780663283,0.4154987559117883,Above average
0.56,0.9,0.7573663366765169,0.10920669454658764,0.7588897958267172,0.0,0.0,0.0,0.5227517566431658,0.9598628594124128,0.955474748210164,0.3875485422051646,0.32252165780663283,0.4154987559117883,Above average
0.77,0.98,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473326136068,0.9575962336471874,0.9255347307888973,0.0,0.460419305186011,0.44865956694524856,Average
0.77,0.98,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473326136068,0.9575962336471874,0.9255347307888973,0.0,0.460419305186011,0.44865956694524856,Average
0.77,0.98,0.33153261503039233,0.0,0.2377817204763151,0.0,0.0,0.0,0.8148473326136068,0.9575962336471874,0.9255347307888973,0.0,0.460419305186011,0.44865956694524856,Average
0.52,0.92,0.9608820302890486,0.09072571008321943,0.4347578862453702,0.0,0.0,0.0,0.6787088024456936,0.4013903172350956,0.9343920411882259,0.4885903129908236,0.9539966614268156,0.2482844538596064,Above average
0.77,0.98,0.3748577812199022,0.0,0.18227652771322328,0.0,0.0,0.0,0.8072702204888101,0.9554585297413206,0.9422991719092748,0.0,0.8261188380636889,0.4484771676834154,Average
0.77,0.98,0.37728575949155096,0.0,0.18358150481014487,0.0,0.0,0.0,0.8068185673117568,0.9567486543273582,0.9426327941086784,0.0,0.8288059921565599,0.4592535397325046,Average
0.34,0.69,0.961914267768009,0.0,0.0,0.0,0.0,0.0,0.8531573248447759,0.9388699276958196,0.9467360013984404,0.0,0.9619142677609032,0.8563747658550058,Above average
0.6,0.92,0.5846576091688014,0.929699971694043,0.0,0.0,0.0,0.0,0.9077965091509572,0.9548008914957344,0.9425182173628572,0.0,0.5651094022066855,0.9374652560017332, --
0.6,0.92,0.9619226780257888,0.9089163624466312,0.0,0.0,0.0,0.0,0.8951745614871955,0.9569399637986168,0.37141993043227056,0.0,0.9608541522699436,0.7673649588761731,Below average
0.6,0.92,0.9619226780257888,0.9089163624466312,0.0,0.0,0.0,0.0,0.8951745614871955,0.9569399637986168,0.37141993043227056,0.0,0.9608541522699436,0.7673649588761731,Below average
0.6,0.92,0.9619226780257888,0.9089163624466312,0.0,0.0,0.0,0.0,0.8951745614871955,0.9569399637986168,0.37141993043227056,0.0,0.9608541522699436,0.7673649588761731,Below average
0.31,0.85,0.6729982402541802,0.3307686968392821,0.0,0.0,0.0,0.0,0.8606915720220075,0.9409080392848512,0.2965035467114217,0.6866556000326061,0.4530191023266006,0.7701595313645796,Above average
0.47,0.71,0.9591714388777262,0.5270251476341061,0.7671191601675406,0.0,0.0,0.0,0.6411821760121418,0.957872272990615,0.35926826323683114,0.3985092924066228,0.9587065452809208,0.2296605021564562,Above average
0.8,0.99,0.37728575949155096,0.0,0.18358150287054967,0.0,0.0,0.0,0.8068185737834251,0.9567486544051964,0.9426327941086784,0.0,0.7422551569874648,0.4592535412772729,Above average
0.51,0.89,0.9605312820049404,0.08786227055290399,0.7270566344418423,0.0,0.0,0.0,0.7099380527039569,0.9597406369515762,0.9339219692202536,0.540079884212469,0.4108013430543554,0.4250648634290346,Above average
0.8,0.99,0.3748577812199022,0.0,0.18227652404797529,0.0,0.0,0.0,0.8072702266476686,0.9554585300602818,0.9422991719092748,0.0,0.7257452629754019,0.4484771676834154,Average
0.48,0.84,0.9540268700249432,0.2789247619364004,0.8325570129774241,0.0,0.0,0.0,0.6455538371398922,0.9542219432987892,0.9378523377386198,0.4483959618647925,0.2923880454069073,0.4009012771130362,Above average
0.48,0.84,0.9540268700249432,0.2789247619364004,0.8325570129774241,0.0,0.0,0.0,0.6455538371398922,0.9542219432987892,0.9378523377386198,0.4483959618647925,0.2923880454069073,0.4009012771130362,Above average
0.48,0.82,0.9583293756720812,0.2781817625295333,0.7915015702810043,0.2275672991044719,0.0,0.0,0.6875282140564253,0.9581142950751792,0.9456164468516182,0.4607879345766934,0.9479661258138632,0.5388756725232935,Above average
0.56,0.89,0.9593297813360772,0.465288971737182,0.5437980421039238,0.0,0.0,0.0,0.7329393103219577,0.4622512438422641,0.9263975858283976,0.6918512960629833,0.9549931600706671,0.4761223583788762,Above average
0.28,0.8,0.6105846822556362,0.8738931000005624,0.0,0.0,0.0,0.0,0.903621801280006,0.3152868481232374,0.9367038681618192,0.0,0.9571136993668689,0.5063888179743712,Above average
0.45,0.91,0.7001750782217853,0.3264638278205518,0.5792677007081262,0.31064921430111964,0.0,0.0,0.7228985240671554,0.6152477314690239,0.16425897719043042,0.4580992134974624,0.5283914384387289,0.20161296567889933,Average
0.45,0.91,0.7001750782217853,0.3264638278205518,0.5792677007081262,0.31064921430111964,0.0,0.0,0.7228985240671554,0.6152477314690239,0.16425897719043042,0.4580992134974624,0.5283914384387289,0.20161296567889933,Average
0.45,0.91,0.6952254176212079,0.31516998968552296,0.5878825812331079,0.29674498822542084,0.0,0.0,0.7238919222431163,0.6330417850133729,0.1808722839405584,0.4544525723050922,0.5215902843932242,0.16663221793435493,Above average
0.45,0.91,0.6952254176212079,0.31516998968552296,0.5878825812331079,0.29674498822542084,0.0,0.0,0.7238919222431163,0.6330417850133729,0.1808722839405584,0.4544525723050922,0.5215902843932242,0.16663221793435493,Above average
0.28,0.8,0.6156943995430314,0.8742160789268268,0.0,0.0,0.0,0.0,0.9045515235283464,0.3159551625859349,0.9373999063755872,0.0,0.9571712985042612,0.5108097427544228,Above average
0.38,0.53,0.6815474419233809,0.284987245033516,0.8556975925591702,0.0,0.0,0.0,0.8660221803805389,0.6128638237186494,0.4149949774340208,0.4439036221406197,0.4739682383185016,0.453909568688639,Above average
0.24,0.53,0.42468312599150654,0.6087883764061258,0.0,0.37506623570764414,0.0,0.0,0.3875246410748029,0.6236626609399282,0.9545029608928668,0.0,0.7516184555406945,0.5526644880803707,Below average
0.24,0.53,0.42468312599150654,0.6087883764061258,0.0,0.37506623570764414,0.0,0.0,0.3875246410748029,0.6236626609399282,0.9545029608928668,0.0,0.7516184555406945,0.5526644880803707,Below average
0.35,0.71,0.959523759199812,0.0,0.0,0.0,0.0,0.0,0.8562750169646193,0.9374497106398122,0.8942562793810976,0.0,0.9593334414389808,0.877042911139314,Above average
0.35,0.71,0.959523759199812,0.0,0.0,0.0,0.0,0.0,0.8562750169646193,0.9374497106398122,0.8942562793810976,0.0,0.9593334414389808,0.877042911139314,Above average
0.35,0.71,0.959523759199812,0.0,0.0,0.0,0.0,0.0,0.8562750169646193,0.9374497106398122,0.8942562793810976,0.0,0.9593334414389808,0.877042911139314,Above average
0.35,0.71,0.959523759199812,0.0,0.0,0.0,0.0,0.0,0.8562750169646193,0.9374497106398122,0.8942562793810976,0.0,0.9593334414389808,0.877042911139314,Above average
0.51,0.89,0.9532502592195536,0.3084807473123405,0.6908742430478825,0.0,0.0,0.0,0.7318721823605654,0.4662404387381933,0.8764427957910755,0.5695707125218408,0.9551975516570799,0.3601174730086794,Above average
0.51,0.89,0.9532502592195536,0.3084807473123405,0.6908742430478825,0.0,0.0,0.0,0.7318721823605654,0.4662404387381933,0.8764427957910755,0.5695707125218408,0.9551975516570799,0.3601174730086794,Above average
0.24,0.53,0.4342557476957459,0.623418241262216,0.0,0.3802040290473746,0.0,0.0,0.3937991751690283,0.6247588269650837,0.9547232549709378,0.0,0.7590814710553064,0.4816899368293086,Below average
0.36,0.86,0.6600076070023934,0.9328925695514914,0.0,0.0,0.0,0.0,0.9211105573515228,0.6050069072465006,0.9419333660450198,0.0,0.9585062758181327,0.8519602646011134,Above average
0.28,0.63,0.4812525372390962,0.0,0.0,0.0,0.0,0.0,0.4942979240241005,0.9439716489985056,0.8869656198446776,0.0,0.4812525363761315,0.7829957411842035,Average
0.8,0.98,0.5150694269899685,0.0,0.227839922640536,0.0,0.0,0.0,0.5121921547855062,0.6968710667161905,0.4373204256662048,0.0,0.8181249938536159,0.32310933226180266,Average
0.39,0.79,0.9404523375132444,0.9365917729828238,0.32444575326919256,0.0,0.0,0.0,0.246969545171614,0.9514892702597127,0.8495689997642909,0.0,0.9384084028039285,0.4527331788025316,Above average
0.24,0.53,0.4385798482854429,0.6328028842540309,0.0,0.3703559996902341,0.0,0.0,0.3959920556815019,0.6347667769730058,0.9553316565596044,0.0,0.7622263242349353,0.4102419499403741,Below average
0.24,0.53,0.4385798482854429,0.6328028906015264,0.0,0.3703559755896295,0.0,0.0,0.3959920723907071,0.6347667732795867,0.9553316566416854,0.0,0.7622263242349353,0.41024196257871937,Below average
0.62,0.95,0.699692189737101,0.9090053096903588,0.0,0.0,0.0,0.0,0.8855509067262056,0.951287865194132,0.3612228063102589,0.4519407351880585,0.7369302711980815,0.17608055954280002,Above average
0.53,0.92,0.9426068478348456,0.0,0.0,0.0,0.0,0.0,0.9079670816346476,0.8300842741579477,0.8590532434363716,0.0,0.912663838682414,0.9198589140914069,Average
0.14,0.66,0.9619494195525478,0.5488271429760945,0.0,0.0,0.0,0.0,0.8881239569242182,0.9619494195525478,0.9375341719679784,0.6753973986793401,0.3712669795974604,0.6752332077689706,Above average
0.21,0.83,0.9619494195525478,0.8947498165779687,0.0,0.0,0.0,0.0,0.9205896604777261,0.9420824400244524,0.9138343776413672,0.0,0.9596048307610034,0.8352425532158956,Above average
0.54,0.89,0.9543883949786504,0.2138641249404113,0.19139947006105207,0.0,0.0,0.0,0.5627113268007782,0.9577518106596034,0.2755663664368876,0.6640535300485451,0.513583722533847,0.6847551977972973,Above average
0.62,0.95,0.6820055213328757,0.910776354288001,0.0,0.0,0.0,0.0,0.8883413855762149,0.9549930212246298,0.9324055482862992,0.5371488154690388,0.5895900307195001,0.18404727613193164,Above average
0.56,0.93,0.9525054436724208,0.3126732477155467,0.5940695600215328,0.3115348932932797,0.0,0.0,0.6867837965199091,0.9415327547841144,0.9046801965228556,0.6299419437563676,0.9175347837982653,0.5329780640031562,Above average
0.43,0.71,0.6206961130896015,0.4178923667390413,0.0,0.0,0.0,0.0,0.5882185539404521,0.9601799889553814,0.9527025643831498,0.4234295708134048,0.9567778280491316,0.9835348768236492,Above average
0.31,0.85,0.6742615086955247,0.3449360260644622,0.0,0.0,0.0,0.0,0.8615132903853805,0.9427858469088144,0.3167126131078461,0.6813068222844516,0.4671742238680451,0.7694965773502487,Above average
0.39,0.48,0.6204411277738229,0.3696660696413984,0.7884476634581795,0.0,0.0,0.0,0.7083185184612603,0.58296497588248,0.9309619643573156,0.4410048544966171,0.4994928864481945,0.23760125078956065,Average
0.39,0.48,0.6204411277738229,0.3696660696413984,0.7884476634581795,0.0,0.0,0.0,0.7083185184612603,0.58296497588248,0.9309619643573156,0.4410048544966171,0.4994928864481945,0.23760125078956065,Average
0.77,0.98,0.5884945024109596,0.0,0.5347659797208346,0.0,0.0,0.0,0.8978029936372218,0.9607161629445816,0.953490843049146,0.0,0.5916242283279879,0.6863921650035963,Above average
0.77,0.98,0.5884945024109596,0.0,0.5347659797208346,0.0,0.0,0.0,0.8978029936372218,0.9607161629445816,0.953490843049146,0.0,0.5916242283279879,0.6863921650035963,Above average
0.59,0.9,0.9135027162399596,0.7756848830045592,0.119736254231528,0.0,0.0,0.0,0.6234267608320935,0.384802658483038,0.2835034728093003,0.3659910515217931,0.8392570967148946,0.7555326191432171,Below average
0.77,0.98,0.5851443951760258,0.0,0.5306043195604295,0.0,0.0,0.0,0.8974306035522799,0.9607092198028202,0.9534899641730302,0.0,0.5997535131141132,0.6842046577300896,Above average
0.32,0.93,0.4985186748577224,0.8683066323576272,0.0,0.0,0.0,0.0,0.7261965614866244,0.43274358651679,0.9549951939568926,0.0,0.5442007354629348,0.11670264636928199, --
0.53,0.89,0.9601237602583133,0.12458462606125915,0.4361856849878756,0.0,0.0,0.0,0.7892552490439567,0.9530481633119068,0.8972549825375797,0.6889664230702298,0.9272206443647292,0.4167340616207169,Above average
0.29,0.6,0.9592555957353434,0.7800834545824932,0.7338193658072639,0.0,0.0,0.0,0.9364861067222224,0.959525836384892,0.9567568177692118,0.3917923862704064,0.8194870465108868,0.32343602963251666,Above average
0.29,0.6,0.9592555957353434,0.7800834545824932,0.7338193658072639,0.0,0.0,0.0,0.9364861067222224,0.959525836384892,0.9567568177692118,0.3917923862704064,0.8194870465108868,0.32343602963251666,Above average
0.25,0.56,0.9619494195525478,0.955351736256408,0.0,0.0,0.0,0.0,0.8765581193029411,0.9599441356642024,0.9533897727213798,0.0,0.9619494195525478,0.44840746477848986,Above average
0.1,0.51,0.7536435738000746,0.8037575896345547,0.0,0.0,0.0,0.0,0.8919762925427561,0.9591763681122945,0.9533692101187105,0.0,0.6520199275344567,0.8937671239040267,Above average
0.21,0.83,0.96187285734937,0.8723508960468792,0.0,0.0,0.0,0.0,0.9031306195827234,0.9407421476767864,0.915370784663298,0.0,0.9586537767298536,0.8490545567669301,Above average
0.32,0.93,0.5206691342115403,0.8650220188335372,0.1483134583843231,0.0,0.0,0.0,0.5654581976418167,0.4400420342095989,0.9443948686731148,0.0,0.6150018168341486,0.060990816614478874,Below average
0.8,0.98,0.5675726308549872,0.0,0.16408395719672764,0.0,0.0,0.0,0.9126809685425092,0.7600750201595826,0.95476177577015,0.0,0.8995771793989245,0.3293416856849724,Average
0.39,0.48,0.9591675956571012,0.38391786190363614,0.6030695883413644,0.0,0.0,0.0,0.6953288039888065,0.9575351712782388,0.32898034766454304,0.4803943695185196,0.9536042031948648,0.5895537173137863,Above average
0.39,0.48,0.9591675956571012,0.38391786190363614,0.6030695883413644,0.0,0.0,0.0,0.6953288039888065,0.9575351712782388,0.32898034766454304,0.4803943695185196,0.9536042031948648,0.5895537173137863,Above average
0.8,0.98,0.5690755585090196,0.0,0.16320154466739448,0.0,0.0,0.0,0.9100499057182296,0.7518868019377767,0.9541457242733836,0.0,0.8985435639621069,0.3255578700459434,Above average
0.8,0.98,0.5701949609326116,0.0,0.1671429222634845,0.0,0.0,0.0,0.9102512381927134,0.7560503440393443,0.9542216230879292,0.0,0.8993050488608667,0.33228195139811395,Average
0.8,0.98,0.5701949609326116,0.0,0.1671429222634845,0.0,0.0,0.0,0.9102512381927134,0.7560503440393443,0.9542216230879292,0.0,0.8993050488608667,0.33228195139811395,Average
0.34,0.86,0.9597763655281298,0.6030504974101385,0.5688673858113621,0.0,0.0,0.0,0.5797759350199029,0.957703608249298,0.8610483284710588,0.7029451624625709,0.9344055117562248,0.4922396567701167,Above average
0.51,0.91,0.6353679155025896,0.190183731167007,0.7224367442202566,0.0,0.0,0.0,0.7337036160584928,0.7569352170279122,0.9388651333909932,0.4527684314123274,0.3478133804303049,0.16643367451249985,Above average
0.59,0.93,0.6423998632708047,0.8442485019652323,0.0,0.0,0.0,0.0,0.8707756557450775,0.9524417882487785,0.944412809890994,0.4729890567628231,0.6034863743515887,0.9006821271810332,Below average
0.59,0.93,0.6423998632708047,0.8442485019652323,0.0,0.0,0.0,0.0,0.8707756557450775,0.9524417882487785,0.944412809890994,0.4729890567628231,0.6034863743515887,0.9006821271810332,Below average
